timestamp,tmpc_1,relh_1,sped_1,feel_1,tmpc_2,relh_2,sped_2,feel_2,tmpc_3,relh_3,sped_3,feel_3,ERCOT
2024-03-06 23:00:00,22.146666666666665,95.68,8.433333333333334,71.86666666666666,21.0,68.55,4.6,69.8,17.333333333333332,93.84666666666664,5.75,63.2,44910.756336
2024-03-07 00:00:00,22.22,97.32,7.666666666666667,72.0,21.33333333333333,64.65,8.049999999999999,70.39999999999999,18.0,100.0,8.049999999999999,64.4,42017.806626
2024-03-07 01:00:00,22.183333333333334,98.20666666666666,8.816666666666668,71.93333333333334,20.0,59.97,1.725,68.0,17.666666666666668,100.0,5.75,63.8,39798.185025
2024-03-07 02:00:00,21.816666666666663,99.77333333333333,5.75,71.26666666666667,19.0,72.74,0.0,66.2,17.0,100.0,4.216666666666667,62.6,38373.460134
2024-03-07 03:00:00,22.13,100.0,8.816666666666666,71.83333333333333,19.0,76.38499999999999,2.5875000000000004,66.2,18.0,100.0,6.133333333333333,64.4,37203.529202
2024-03-07 04:00:00,22.61,99.10666666666668,10.35,72.7,19.0,81.02666666666666,1.15,66.2,18.0,100.0,2.3000000000000003,64.4,36869.49586
2024-03-07 05:00:00,22.63,100.0,10.35,72.73333333333333,19.0,81.02666666666666,4.216666666666667,66.2,18.0,100.0,4.216666666666667,64.4,37413.391738
2024-03-07 06:00:00,22.78,99.32666666666668,10.733333333333334,73.0,18.0,82.74,1.15,64.4,18.33333333333333,100.0,5.366666666666667,65.0,39456.040964
2024-03-07 07:00:00,22.89,98.66333333333334,9.966666666666669,73.2,17.333333333333332,86.20666666666666,0.0,63.20000000000001,19.33333333333333,100.0,6.900000000000001,66.8,42338.391299
2024-03-07 08:00:00,23.44333333333333,94.44333333333331,13.033333333333331,74.2,19.33333333333333,76.04,5.366666666666667,66.8,20.0,100.0,6.9,68.0,43644.930576
2024-03-07 09:00:00,24.016666666666666,90.63333333333333,10.733333333333334,75.23333333333333,21.0,68.55,8.816666666666668,69.8,22.5,83.31,9.2,72.5,44290.196807
2024-03-07 10:00:00,25.186666666666667,84.28333333333333,11.883333333333333,77.33333333333333,21.666666666666668,67.35000000000001,6.133333333333334,71.0,23.5,75.9,9.2,74.30000000000001,45432.378428
2024-03-07 11:00:00,26.55666666666667,74.97333333333334,14.183333333333335,81.03,22.0,67.32666666666667,3.8333333333333335,71.6,25.0,69.33,9.966666666666669,77.0,46534.440761
